hgnc_id	symbol	name	location_sortable	alias_symbol
HGNC:12472	UBE2A	ubiquitin conjugating enzyme E2 A	Xq24	"UBC2|HHR6A|RAD6A|HR6A"
HGNC:12473	UBE2B	ubiquitin conjugating enzyme E2 B	05q31.1	"UBC2|HHR6B|RAD6B"
HGNC:15937	UBE2C	ubiquitin conjugating enzyme E2 C	20q13.12	UBCH10
HGNC:12474	UBE2D1	ubiquitin conjugating enzyme E2 D1	10q21.1	"UbcH5A|UBCH5|UBC4/5|E2(17)KB1"
HGNC:12475	UBE2D2	ubiquitin conjugating enzyme E2 D2	05q31.2	"UbcH5B|UBC4"
HGNC:12476	UBE2D3	ubiquitin conjugating enzyme E2 D3	04q24	UbcH5C
HGNC:21647	UBE2D4	ubiquitin conjugating enzyme E2 D4 (putative)	07p13	HBUCE1
HGNC:12477	UBE2E1	ubiquitin conjugating enzyme E2 E1	03p24.2	UbcH6
HGNC:12478	UBE2E2	ubiquitin conjugating enzyme E2 E2	03p24.3	"UbcH8|FLJ25157"
HGNC:12479	UBE2E3	ubiquitin conjugating enzyme E2 E3	02q31.3	UbcH9
HGNC:12480	UBE2F	ubiquitin conjugating enzyme E2 F (putative)	02q37.3	NCE2
HGNC:12482	UBE2G1	ubiquitin conjugating enzyme E2 G1	17p13.2	UBC7
HGNC:12483	UBE2G2	ubiquitin conjugating enzyme E2 G2	21q22.3	UBC7
HGNC:12484	UBE2H	ubiquitin conjugating enzyme E2 H	07q32.2	"UBCH|UBC8|GID3"
HGNC:12485	UBE2I	ubiquitin conjugating enzyme E2 I	16p13.3	UBC9
HGNC:17598	UBE2J1	ubiquitin conjugating enzyme E2 J1	06q15	"HSPC153|CGI-76|NCUBE1|UBC6"
HGNC:19268	UBE2J2	ubiquitin conjugating enzyme E2 J2	01p36.33	"Ubc6p|NCUBE2"
HGNC:4914	UBE2K	ubiquitin conjugating enzyme E2 K	04p14	"HYPG|UBC1"
HGNC:12488	UBE2L3	ubiquitin conjugating enzyme E2 L3	22q11.21	UBCH7
HGNC:13477	UBE2L5	ubiquitin conjugating enzyme E2 L5	13q12.3	
HGNC:12490	UBE2L6	ubiquitin conjugating enzyme E2 L6	11q12.1	UBCH8
HGNC:12491	UBE2M	ubiquitin conjugating enzyme E2 M	19q13.43	"hUbc12|UBC12"
HGNC:12492	UBE2N	ubiquitin conjugating enzyme E2 N	12q22	"UbcH-ben|UBC13|MGC8489"
HGNC:31710	UBE2NL	ubiquitin conjugating enzyme E2 N like (gene/pseudogene)	Xq27.3	
HGNC:29554	UBE2O	ubiquitin conjugating enzyme E2 O	17q25.1	E2-230K
HGNC:15698	UBE2Q1	ubiquitin conjugating enzyme E2 Q1	01q21.3	"PRO3094|NICE-5"
HGNC:19248	UBE2Q2	ubiquitin conjugating enzyme E2 Q2	15q24.2	DKFZp762C143
HGNC:44656	UBE2Q2L	ubiquitin conjugating enzyme E2 Q2 like	15q25.2	
HGNC:37269	UBE2QL1	ubiquitin conjugating enzyme E2 Q family like 1	05p15.31	FLJ25076
HGNC:19907	UBE2R2	ubiquitin conjugating enzyme E2 R2	09p13.3	"UBC3B|CDC34B|FLJ20419|MGC10481"
HGNC:17895	UBE2S	ubiquitin conjugating enzyme E2 S	19q13.42	E2-EPF
HGNC:25009	UBE2T	ubiquitin conjugating enzyme E2 T	01q32.1	"HSPC150|FANCT"
HGNC:28559	UBE2U	ubiquitin conjugating enzyme E2 U	01p31.3	MGC35130
HGNC:12494	UBE2V1	ubiquitin conjugating enzyme E2 V1	20q13.13	"UEV-1|CROC-1|UEV1A|CROC1"
HGNC:12495	UBE2V2	ubiquitin conjugating enzyme E2 V2	08q11.21	"UEV-2|DDVit-1|EDPF-1|MMS2|UEV2|EDPF1|DDVIT1|EDAF-1"
HGNC:25616	UBE2W	ubiquitin conjugating enzyme E2 W	08q21.11	"FLJ11011|UBC-16"
HGNC:25847	UBE2Z	ubiquitin conjugating enzyme E2 Z	17q21.32	"FLJ13855|USE1"
HGNC:12496	UBE3A	ubiquitin protein ligase E3A	15q11.2	"AS|ANCR|E6-AP|FLJ26981"
HGNC:13478	UBE3B	ubiquitin protein ligase E3B	12q24.11	
HGNC:16803	UBE3C	ubiquitin protein ligase E3C	07q36.3	"KIAA0010|KIAA10"
HGNC:21381	UBE3D	ubiquitin protein ligase E3D	06q14.1	"DKFZp434A1520|H10BH|YJR141W"
HGNC:12499	UBE4A	ubiquitination factor E4A	11q23.3	"UBOX2|UFD2|KIAA0126|E4"
HGNC:12500	UBE4B	ubiquitination factor E4B	01p36.22	"UBOX3|E4|UFD2|KIAA0684"
HGNC:30565	UBFD1	ubiquitin family domain containing 1	16p12.2	"FLJ42145|FLJ38870|UBPH"
HGNC:30791	UBIAD1	UbiA prenyltransferase domain containing 1	01p36.22	TERE1
HGNC:12504	UBL3	ubiquitin like 3	13q12.3	"HCG-1|DKFZP434K151|FLJ32018"
HGNC:12505	UBL4A	ubiquitin like 4A	Xq28	"GDX|DXS254E|GET5|MDY2|TMA24"
HGNC:32309	UBL4B	ubiquitin like 4B	01p13.3	FLJ25690
HGNC:13736	UBL5	ubiquitin like 5	19p13.2	
HGNC:28221	UBL7	ubiquitin like 7	15q24.1	"BMSC-UbP|MGC14421"
HGNC:28110	UBLCP1	ubiquitin like domain containing CTD phosphatase 1	05q33.3	"MGC10067|CPUB1"
HGNC:12506	UBN1	ubinuclein 1	16p13.3	
HGNC:21931	UBN2	ubinuclein 2	07q34	"FLJ25778|KIAA2030"
HGNC:17777	UBOX5	U-box domain containing 5	20p13	"UIP5|KIAA0860|Ubce7ip5|RNF37"
HGNC:12507	UBP1	upstream binding protein 1	03p22.3	LBP-1a
HGNC:12508	UBQLN1	ubiquilin 1	09q21.32	"DSK2|PLIC-1|XDRP1|DA41"
HGNC:12509	UBQLN2	ubiquilin 2	Xp11.21	"Chap1|Dsk2|RIHFB2157|LIC-2|CHAP1/DSK2|PLIC-2|N4BP4|PLIC2"
HGNC:12510	UBQLN3	ubiquilin 3	11p15.4	TUP-1
HGNC:1237	UBQLN4	ubiquilin 4	01q22	"A1U|UBIN"
HGNC:28294	UBQLNL	ubiquilin like	11p15.4	"MGC20470|MGC26958"
HGNC:16808	UBR1	ubiquitin protein ligase E3 component n-recognin 1	15q15.2	
HGNC:21289	UBR2	ubiquitin protein ligase E3 component n-recognin 2	06p21.1	"bA49A4.1|dJ392M17.3|KIAA0349"
HGNC:30467	UBR3	ubiquitin protein ligase E3 component n-recognin 3	02q31.1	"KIAA2024|DKFZp434P117|FLJ37422"
HGNC:30313	UBR4	ubiquitin protein ligase E3 component n-recognin 4	01p36.13	"KIAA1307|KIAA0462|RBAF600|p600"
HGNC:16806	UBR5	ubiquitin protein ligase E3 component n-recognin 5	08q22.3	"DD5|HYD|EDD|KIAA0896"
HGNC:20344	UBR7	ubiquitin protein ligase E3 component n-recognin 7	14q32.12	
HGNC:25683	UBTD1	ubiquitin domain containing 1	10q24.1-q24.2	FLJ11807
HGNC:24463	UBTD2	ubiquitin domain containing 2	05q35.1	"DC-UbP|MGC30022"
HGNC:12511	UBTF	upstream binding transcription factor	17q21.31	"UBF|NOR-90|UBF1|UBF2"
HGNC:14533	UBTFL1	upstream binding transcription factor like 1	11q14.3	
HGNC:18402	UBXN1	UBX domain protein 1	11q12.3	"LOC51035|2B28|UBXD10|SAKS1"
HGNC:27265	UBXN2A	UBX domain protein 2A	02p23.3	
HGNC:27035	UBXN2B	UBX domain protein 2B	08q12.1	p37
HGNC:14860	UBXN4	UBX domain protein 4	02q21.3	KIAA0242
HGNC:14928	UBXN6	UBX domain protein 6	19p13	UBXDC2
HGNC:29119	UBXN7	UBX domain protein 7	03q29	KIAA0794
HGNC:30307	UBXN8	UBX domain protein 8	08p12	"D8S2298E|REP8"
HGNC:26354	UBXN10	UBX domain protein 10	01p36.12	FLJ25429
HGNC:30600	UBXN11	UBX domain protein 11	01p36.11	"SOC|SOCI"
HGNC:12513	UCHL1	ubiquitin C-terminal hydrolase L1	04p13	"PGP9.5|Uch-L1"
HGNC:12515	UCHL3	ubiquitin C-terminal hydrolase L3	13q22.2	
HGNC:19678	UCHL5	ubiquitin C-terminal hydrolase L5	01q31.2	"UCH37|CGI-70|INO80R"
HGNC:14859	UCK1	uridine-cytidine kinase 1	09q34.13	"URK1|FLJ12255"
HGNC:12562	UCK2	uridine-cytidine kinase 2	01q24.1	
HGNC:15938	UCKL1	uridine-cytidine kinase 1 like 1	20q13.33	FLJ20517
HGNC:25205	UCMA	upper zone of growth plate and cartilage matrix associated	10p13	GRP
HGNC:12516	UCN	urocortin	02p23.3	"UROC|UI"
HGNC:18414	UCN2	urocortin 2	03p21.31	"UCNI|SRP|URP|UCN-II"
HGNC:17781	UCN3	urocortin 3	10p15.1	"UCNIII|SPC"
HGNC:12517	UCP1	uncoupling protein 1	04q31.1	SLC25A7
HGNC:12518	UCP2	uncoupling protein 2	11q13.4	SLC25A8
HGNC:12519	UCP3	uncoupling protein 3	11q13.4	SLC25A9
HGNC:30866	UEVLD	UEV and lactate/malate dehyrogenase domains	11p15.1	"Attp|UEV3"
HGNC:26941	UFC1	ubiquitin-fold modifier conjugating enzyme 1	01q23.3	HSPC155
HGNC:12520	UFD1	ubiquitin recognition factor in ER associated degradation 1	22q11.21	
HGNC:23039	UFL1	UFM1 specific ligase 1	06q16.1	"NLBP|Maxer|RCAD"
HGNC:20597	UFM1	ubiquitin fold modifier 1	13q13.3	bA131P10.1
HGNC:33821	UFSP1	UFM1 specific peptidase 1 (inactive)	07q22.1	UFSP
HGNC:25640	UFSP2	UFM1 specific peptidase 2	04q35.1	FLJ11200
HGNC:12524	UGCG	UDP-glucose ceramide glucosyltransferase	09q31.3	GCS
HGNC:12525	UGDH	UDP-glucose 6-dehydrogenase	04p14	
HGNC:15663	UGGT1	UDP-glucose glycoprotein glucosyltransferase 1	02q14.3	HUGT1
HGNC:15664	UGGT2	UDP-glucose glycoprotein glucosyltransferase 2	13q32.1	"FLJ11485|HUGT2|FLJ10873|MGC150689|MGC87276|MGC117360"
HGNC:12527	UGP2	UDP-glucose pyrophosphorylase 2	02p15	"UGPP1|SVUGP2"
HGNC:12529	UGT1A	UDP glucuronosyltransferase family 1 member A complex locus	02q37	UGT
HGNC:12542	UGT2A1	UDP glucuronosyltransferase family 2 member A1 complex locus	04q13.3	
HGNC:28528	UGT2A3	UDP glucuronosyltransferase family 2 member A3	04q13.2	FLJ21934
HGNC:12553	UGT2B4	UDP glucuronosyltransferase family 2 member B4	04q13.3	UGT2B11
HGNC:12554	UGT2B7	UDP glucuronosyltransferase family 2 member B7	04q13.2	UGT2B9
HGNC:12544	UGT2B10	UDP glucuronosyltransferase family 2 member B10	04q13.2	
HGNC:12545	UGT2B11	UDP glucuronosyltransferase family 2 member B11	04q13.2	
HGNC:12546	UGT2B15	UDP glucuronosyltransferase family 2 member B15	04q13.2	UGT2B8
HGNC:12547	UGT2B17	UDP glucuronosyltransferase family 2 member B17	04q13.2	
HGNC:13479	UGT2B28	UDP glucuronosyltransferase family 2 member B28	04q13.2	
HGNC:26625	UGT3A1	UDP glycosyltransferase family 3 member A1	05p13.2	FLJ34658
HGNC:27266	UGT3A2	UDP glycosyltransferase family 3 member A2	05p13.2	
HGNC:12555	UGT8	UDP glycosyltransferase 8	04q26	
HGNC:19683	UHMK1	U2AF homology motif kinase 1	01q23.3	"KIS|Kist"
HGNC:12556	UHRF1	ubiquitin like with PHD and ring finger domains 1	19p13.3	"ICBP90|Np95|FLJ21925|RNF106|TDRD22"
HGNC:21216	UHRF1BP1	UHRF1 binding protein 1	06p21.31	"FLJ20302|dJ349A12.1|ICBP90"
HGNC:29102	UHRF1BP1L	UHRF1 binding protein 1 like	12q23.1	KIAA0701
HGNC:12557	UHRF2	ubiquitin like with PHD and ring finger domains 2	09p24.1	"RNF107|NIRF|URF2|MGC33463|TDRD23"
HGNC:30298	UIMC1	ubiquitin interaction motif containing 1	05q35.2	RAP80
HGNC:14893	ULBP1	UL16 binding protein 1	06q25.1	RAET1I
HGNC:14894	ULBP2	UL16 binding protein 2	06q25.1	RAET1H
HGNC:14895	ULBP3	UL16 binding protein 3	06q25.1	RAET1N
HGNC:12558	ULK1	unc-51 like autophagy activating kinase 1	12q24.33	"ATG1|ATG1A"
HGNC:13480	ULK2	unc-51 like autophagy activating kinase 2	17p11.2	"KIAA0623|Unc51.2|ATG1B"
HGNC:19703	ULK3	unc-51 like kinase 3	15q24.1	"DKFZP434C131|FLJ90566"
HGNC:15784	ULK4	unc-51 like kinase 4	03p22.1	"FLJ20574|REC01035|FAM7C1"
HGNC:48955	UMAD1	UBAP1-MVB12-associated (UMA) domain containing 1	07p21.3	
HGNC:12559	UMOD	uromodulin	16p12.3	
HGNC:12560	UMODL1	uromodulin like 1	21q22.3	
HGNC:12563	UMPS	uridine monophosphate synthetase	03q21.2	
HGNC:12567	UNC5A	unc-5 netrin receptor A	05q35.2	"KIAA1976|UNC5H1"
HGNC:12568	UNC5B	unc-5 netrin receptor B	10q22.1	"UNC5H2|p53RDL1"
HGNC:12569	UNC5C	unc-5 netrin receptor C	04q22.3	
HGNC:21203	UNC5CL	unc-5 family C-terminal like	06p21.1	"MGC34763|ZUD"
HGNC:18634	UNC5D	unc-5 netrin receptor D	08p12	"KIAA1777|Unc5h4"
HGNC:23150	UNC13A	unc-13 homolog A	19p13.11	"KIAA1032|Munc13-1"
HGNC:12566	UNC13B	unc-13 homolog B	09p13.3	"hmunc13|Unc13h2|Munc13-2"
HGNC:23149	UNC13C	unc-13 homolog C	15q21.3	"Munc13-3|DKFZp547H074"
HGNC:23147	UNC13D	unc-13 homolog D	17q25.3	Munc13-4
HGNC:30594	UNC45A	unc-45 myosin chaperone A	15q26.1	"SMAP-1|GC-UNC45"
HGNC:14304	UNC45B	unc-45 myosin chaperone B	17q12	UNC45
HGNC:16046	UNC50	unc-50 inner nuclear membrane RNA binding protein	02q11.2	"URP|UNCL|GMH1"
HGNC:19966	UNC79	unc-79 homolog, NALCN channel complex subunit	14q32.12	
HGNC:26582	UNC80	unc-80 homolog, NALCN channel complex subunit	02q34	"FLJ33496|KIAA1843|UNC-80"
HGNC:12570	UNC93A	unc-93 homolog A	06q27	"dJ366N23.2|dJ366N23.1"
HGNC:13481	UNC93B1	unc-93 homolog B1, TLR signaling regulator	11q13.2	UNC93
HGNC:12565	UNC119	unc-119 lipid binding chaperone	17q11.2	"HRG4|POC7|POC7A"
HGNC:16488	UNC119B	unc-119 lipid binding chaperone B	12q24.31	"MGC5139|POC7B"
HGNC:33194	UNCX	UNC homeobox	07p22.3	Uncx4.1
HGNC:12572	UNG	uracil DNA glycosylase	12q24.11	"UDG|UNG1|UNG2|HIGM4"
HGNC:29369	UNK	unk zinc finger	17q25.1	KIAA1753
HGNC:14184	UNKL	unk like zinc finger	16p13.3	"ZC3HDC5L|ZC3H5L|FLJ23360"
HGNC:16297	UPB1	beta-ureidopropionase 1	22q11.23	BUP1
HGNC:9962	UPF1	UPF1 RNA helicase and ATPase	19p13.11	"HUPF1|KIAA0221|NORF1|pNORF1|smg-2"
HGNC:17854	UPF2	UPF2 regulator of nonsense mediated mRNA decay	10p14	"RENT2|DKFZP434D222|KIAA1408|smg-3"
HGNC:20332	UPF3A	UPF3A regulator of nonsense mediated mRNA decay	13q34	"RENT3A|UPF3|HUPF3A"
HGNC:20439	UPF3B	UPF3B regulator of nonsense mediated mRNA decay	Xq24	"RENT3B|UPF3X|HUPF3B|MRX82"
HGNC:12577	UPK1A	uroplakin 1A	19q13.12	TSPAN21
HGNC:12578	UPK1B	uroplakin 1B	03q13.32	TSPAN20
HGNC:12579	UPK2	uroplakin 2	11q23.3	"UP2|UPII|MGC138598"
HGNC:12580	UPK3A	uroplakin 3A	22q13.31	
HGNC:21444	UPK3B	uroplakin 3B	07q11.23	"MGC10902|p35|UPIIIb|FLJ32198"
HGNC:37278	UPK3BL1	uroplakin 3B like 1	07q22.1	UPLP
HGNC:53444	UPK3BL2	uroplakin 3B like 2	07q22.1	
HGNC:12576	UPP1	uridine phosphorylase 1	07p12.3	"UPASE|UPP|UDRPASE"
HGNC:23061	UPP2	uridine phosphorylase 2	02q24.1	"UPASE2|UP2|UDRPASE2"
HGNC:28334	UPRT	uracil phosphoribosyltransferase homolog	Xq13.3	"DKFZp781E1243|MGC23937|FUR1|RP11-311P8.3"
HGNC:15891	UQCC1	ubiquinol-cytochrome c reductase complex assembly factor 1	20q11.22	"FLJ10850|CBP3|BFZB"
HGNC:21237	UQCC2	ubiquinol-cytochrome c reductase complex assembly factor 2	06p21.31	"MGC14833|bA6B20.2|M19|Cbp6"
HGNC:34399	UQCC3	ubiquinol-cytochrome c reductase complex assembly factor 3	11q12.3	UNQ655
HGNC:30863	UQCR10	ubiquinol-cytochrome c reductase, complex III subunit X	22q12.2	"HSPC051|UCRC|QCR9|UCCR7.2"
HGNC:30862	UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI	19p13.3	QCR10
HGNC:12582	UQCRB	ubiquinol-cytochrome c reductase binding protein	08q22.1	"QP-C|QCR7|UQCR6"
HGNC:12585	UQCRC1	ubiquinol-cytochrome c reductase core protein 1	03p21.31	"D3S3191|QCR1|UQCR1"
HGNC:12586	UQCRC2	ubiquinol-cytochrome c reductase core protein 2	16p12.2	"QCR2|UQCR2"
HGNC:12587	UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1	19q12	"RIS1|RIP1|UQCR5|RISP"
HGNC:12590	UQCRH	ubiquinol-cytochrome c reductase hinge protein	01p33	"QCR6|UQCR8"
HGNC:51714	UQCRHL	ubiquinol-cytochrome c reductase hinge protein like	01p36.21	
HGNC:29594	UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII	05q31.1	"QP-C|QCR8|UQCR7"
HGNC:17785	URAD	ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase	13q12.2	
HGNC:17344	URB1	URB1 ribosome biogenesis homolog	21q22.11	"KIAA0539|NPA1"
HGNC:28967	URB2	URB2 ribosome biogenesis homolog	01q42.13	"NPA2|NET10"
HGNC:30890	URGCP	upregulator of cell proliferation	07p13	"URG4|KIAA1507|FLJ20654|DKFZp666G166|DKFZp686O0457"
HGNC:13236	URI1	URI1 prefoldin like chaperone	19q12	"RMP|NNX3|FLJ10575|URI|PPP1R19"
HGNC:28378	URM1	ubiquitin related modifier 1	09q34.11	MGC2668
HGNC:26444	UROC1	urocanate hydratase 1	03q21.3	"FLJ31300|HMFN0320"
HGNC:12591	UROD	uroporphyrinogen decarboxylase	01p34.1	
HGNC:12592	UROS	uroporphyrinogen III synthase	10q26.2	
HGNC:25792	USB1	U6 snRNA biogenesis phosphodiesterase 1	16q21	"FLJ13154|HVSL1|Mpn1"
HGNC:30882	USE1	unconventional SNARE in the ER 1	19p13.11	"p31|SLT1|MDS032|D12"
HGNC:12593	USF1	upstream transcription factor 1	01q23.3	"UEF|MLTFI|bHLHb11"
HGNC:12594	USF2	upstream transcription factor 2, c-fos interacting	19q13.12	"FIP|bHLHb12"
HGNC:30494	USF3	upstream transcription factor family member 3	03q13.2	
HGNC:12597	USH1C	USH1 protein network component harmonin	11p15.1	"PDZ73|harmonin|NY-CO-37|NY-CO-38|PDZ-73|AIE-75|PDZD7C"
HGNC:16356	USH1G	USH1 protein network component sans	17q25.1	"Sans|FLJ33924|ANKS4A"
HGNC:12601	USH2A	usherin	01q41	RP39
HGNC:24058	USHBP1	USH1 protein network component harmonin binding protein 1	19p13.11	"MCC2|AIEBP|FLJ38709"
HGNC:30904	USO1	USO1 vesicle transport factor	04q21.1	"TAP|VDP|p115"
HGNC:12607	USP1	ubiquitin specific peptidase 1	01p31.3	
HGNC:12618	USP2	ubiquitin specific peptidase 2	11q23.3	UBP41
HGNC:12626	USP3	ubiquitin specific peptidase 3	15q22.31	
HGNC:12627	USP4	ubiquitin specific peptidase 4	03p21.31	Unph
HGNC:12628	USP5	ubiquitin specific peptidase 5	12p13	IsoT
HGNC:12629	USP6	ubiquitin specific peptidase 6	17p13.2	"Tre-2|TRE17|Tre2"
HGNC:16858	USP6NL	USP6 N-terminal like	10p14	"RNTRE|KIAA0019|TRE2NL|RN-tre"
HGNC:12630	USP7	ubiquitin specific peptidase 7	16p13.2	
HGNC:12631	USP8	ubiquitin specific peptidase 8	15q21.2	"HumORF8|KIAA0055|UBPY|SPG59"
HGNC:12632	USP9X	ubiquitin specific peptidase 9 X-linked	Xp11.4	"DFFRX|FAF|MRX99"
HGNC:12633	USP9Y	ubiquitin specific peptidase 9 Y-linked	Yq11.221	"DFFRY|AZFA"
HGNC:12608	USP10	ubiquitin specific peptidase 10	16q24.1	"UBPO|KIAA0190"
HGNC:12609	USP11	ubiquitin specific peptidase 11	Xp11.3	UHX1
HGNC:20485	USP12	ubiquitin specific peptidase 12	13q12.13	
HGNC:12611	USP13	ubiquitin specific peptidase 13	03q26.33	IsoT-3
HGNC:12612	USP14	ubiquitin specific peptidase 14	18p11.32	TGT
HGNC:12613	USP15	ubiquitin specific peptidase 15	12q14.1	"KIAA0529|UNPH4"
HGNC:12614	USP16	ubiquitin specific peptidase 16	21q21	Ubp-M
HGNC:37182	USP17L1	ubiquitin specific peptidase 17 like family member 1	08p23.1	
HGNC:34434	USP17L2	ubiquitin specific peptidase 17 like family member 2	08p23.1	DUB3
HGNC:37175	USP17L3	ubiquitin specific peptidase 17 like family member 3	08p23.1	"USP17B|USP17F"
HGNC:37176	USP17L4	ubiquitin specific peptidase 17 like family member 4	08p23.1	
HGNC:37177	USP17L5	ubiquitin specific peptidase 17 like family member 5	04p16.1	
HGNC:37180	USP17L7	ubiquitin specific peptidase 17 like family member 7	08p23.1	
HGNC:37181	USP17L8	ubiquitin specific peptidase 17 like family member 8	08p23.1	
HGNC:44438	USP17L10	ubiquitin specific peptidase 17 like family member 10	04p16.1	
HGNC:44439	USP17L11	ubiquitin specific peptidase 17 like family member 11	04p16.1	
HGNC:44440	USP17L12	ubiquitin specific peptidase 17 like family member 12	04p16.1	
HGNC:44441	USP17L13	ubiquitin specific peptidase 17 like family member 13	04p16.1	
HGNC:44443	USP17L15	ubiquitin specific peptidase 17 like family member 15	04p16.1	
HGNC:44445	USP17L17	ubiquitin specific peptidase 17 like family member 17	04p16.1	
HGNC:44446	USP17L18	ubiquitin specific peptidase 17 like family member 18	04p16.1	
HGNC:44447	USP17L19	ubiquitin specific peptidase 17 like family member 19	04p16.1	
HGNC:44448	USP17L20	ubiquitin specific peptidase 17 like family member 20	04p16.1	
HGNC:44449	USP17L21	ubiquitin specific peptidase 17 like family member 21	04p16.1	
HGNC:44450	USP17L22	ubiquitin specific peptidase 17 like family member 22	04p16.1	
HGNC:44451	USP17L23	ubiquitin specific peptidase 17 like family member 23	04p16.1	
HGNC:44453	USP17L24	ubiquitin specific peptidase 17 like family member 24	04p16.1	
HGNC:44452	USP17L25	ubiquitin specific peptidase 17 like family member 25	04p16.1	
HGNC:44454	USP17L26	ubiquitin specific peptidase 17 like family member 26	04p16.1	
HGNC:44455	USP17L27	ubiquitin specific peptidase 17 like family member 27	04p16.1	
HGNC:44456	USP17L28	ubiquitin specific peptidase 17 like family member 28	04p16.1	
HGNC:44457	USP17L29	ubiquitin specific peptidase 17 like family member 29	04p16.1	
HGNC:44458	USP17L30	ubiquitin specific peptidase 17 like family member 30	04p16.1	
HGNC:12616	USP18	ubiquitin specific peptidase 18	22q11.2	
HGNC:12617	USP19	ubiquitin specific peptidase 19	03p21.31	"KIAA0891|ZMYND9"
HGNC:12619	USP20	ubiquitin specific peptidase 20	09q34.2	KIAA1003
HGNC:12620	USP21	ubiquitin specific peptidase 21	01q23.3	USP16
HGNC:12621	USP22	ubiquitin specific peptidase 22	17p11.2	KIAA1063
HGNC:12623	USP24	ubiquitin specific peptidase 24	01p32.3	KIAA1057
HGNC:12624	USP25	ubiquitin specific peptidase 25	21q21.1	USP21
HGNC:13485	USP26	ubiquitin specific peptidase 26	Xq26.2	
HGNC:13486	USP27X	ubiquitin specific peptidase 27 X-linked	Xp11.23	USP27
HGNC:12625	USP28	ubiquitin specific peptidase 28	11q23.2	KIAA1515
HGNC:18563	USP29	ubiquitin specific peptidase 29	19q13.43	
HGNC:20065	USP30	ubiquitin specific peptidase 30	12q24.11	"MGC10702|FLJ40511"
HGNC:20060	USP31	ubiquitin specific peptidase 31	16p12.2	KIAA1203
HGNC:19143	USP32	ubiquitin specific peptidase 32	17q23.3	"NY-REN-60|USP10"
HGNC:20059	USP33	ubiquitin specific peptidase 33	01p31.1	"KIAA1097|VDU1"
HGNC:20066	USP34	ubiquitin specific peptidase 34	02p15	"KIAA0570|KIAA0729"
HGNC:20061	USP35	ubiquitin specific peptidase 35	11q14.1	KIAA1372
HGNC:20062	USP36	ubiquitin specific peptidase 36	17q25.3	"KIAA1453|FLJ12851"
HGNC:20063	USP37	ubiquitin specific peptidase 37	02q35	KIAA1594
HGNC:20067	USP38	ubiquitin specific peptidase 38	04q31.21	"KIAA1891|HP43.8KD"
HGNC:20071	USP39	ubiquitin specific peptidase 39	02p11.2	"SAD1|CGI-21|SNRNP65"
HGNC:20069	USP40	ubiquitin specific peptidase 40	02q37.1	FLJ10785
HGNC:20070	USP41	ubiquitin specific peptidase 41	22q11.21	
HGNC:20068	USP42	ubiquitin specific peptidase 42	07p22.1	FLJ12697
HGNC:20072	USP43	ubiquitin specific peptidase 43	17p13.1	FLJ30626
HGNC:20064	USP44	ubiquitin specific peptidase 44	12q22	FLJ14528
HGNC:20080	USP45	ubiquitin specific peptidase 45	06q16.2	MGC14793
HGNC:20075	USP46	ubiquitin specific peptidase 46	04q12	FLJ12552
HGNC:20076	USP47	ubiquitin specific peptidase 47	11p15.3	
HGNC:18533	USP48	ubiquitin specific peptidase 48	01p36.12	"FLJ23277|FLJ11328|FLJ20103|FLJ23054|MGC14879"
HGNC:20078	USP49	ubiquitin specific peptidase 49	06p21.1	MGC20741
HGNC:20079	USP50	ubiquitin specific peptidase 50	15q21.1	
HGNC:23086	USP51	ubiquitin specific peptidase 51	Xp11.21	
HGNC:29255	USP53	ubiquitin specific peptidase 53	04q26	KIAA1350
HGNC:23513	USP54	ubiquitin specific peptidase 54	10q22.2	"FLJ37318|bA137L10.3|bA137L10.4"
HGNC:20294	USPL1	ubiquitin specific peptidase like 1	13q12.3	"bA121O19.1|D13S106E"
HGNC:17223	UST	uronyl 2-sulfotransferase	06q25.1	2OST
HGNC:12634	UTF1	undifferentiated embryonic cell transcription factor 1	10q26.3	
HGNC:24477	UTP3	UTP3 small subunit processome component	04q13.3	"FLJ23256|DKFZp761F222|SAS10|CRLZ1"
HGNC:1983	UTP4	UTP4 small subunit processome component	16q22.1	"NAIC|FLJ14728|KIAA1988|TEX292|CIRHIN"
HGNC:18279	UTP6	UTP6 small subunit processome component	17q11.2	HCA66
HGNC:24329	UTP11	UTP11 small subunit processome component	01p34.3	CGI-94
HGNC:10665	UTP14A	UTP14A small subunit processome component	Xq26.1	"NY-CO-16|Utp14"
HGNC:20321	UTP14C	UTP14C small subunit processome component	13q14.3	2700066J21Rik
HGNC:25758	UTP15	UTP15 small subunit processome component	05q13.2	"FLJ12787|NET21|FLJ23637"
HGNC:24274	UTP18	UTP18 small subunit processome component	17q21.33	CGI-48
HGNC:17897	UTP20	UTP20 small subunit processome component	12q23.2	"DRIM|1A6/DRIM"
HGNC:28224	UTP23	UTP23 small subunit processome component	08q24.11	MGC14595
HGNC:28440	UTP25	UTP25 small subunit processor component	01q32.2	"MGC29875|DEF"
HGNC:12635	UTRN	utrophin	06q24.2	"DRP|DRP1"
HGNC:12636	UTS2	urotensin 2	01p36.23	"UII|U-II|UCN2|PRO1068"
